pathway	description	UniqueID622	UniqueID628	UniqueID632	UniqueID634	UniqueID638	UniqueID640	UniqueID642	UniqueID644	UniqueID648	UniqueID650	UniqueID652	UniqueID653	UniqueID654	UniqueID655	UniqueID660	UniqueID663	UniqueID666	UniqueID667	UniqueID671	UniqueID672	UniqueID676	UniqueID686	UniqueID688	UniqueID690	UniqueID692	UniqueID696	UniqueID697	UniqueID698	UniqueID699	UniqueID700	UniqueID701	UniqueID703	UniqueID705	UniqueID706	UniqueID712	UniqueID748	UniqueID762	UniqueID767	UniqueID779	UniqueID784	UniqueID801	UniqueID802	UniqueID803	UniqueID804	UniqueID807	UniqueID811	UniqueID814	UniqueID815	UniqueID816	UniqueID817	UniqueID823	UniqueID824	UniqueID825	UniqueID830	UniqueID1000	UniqueID1001	UniqueID583
PWY0-1296	purine ribonucleosides degradation	101018.52917864676	127286.56904468247	103036.67095078006	98493.73047748502	95386.82209702024	87483.2628391535	90432.98151354748	78311.25299815732	76225.99102476596	110116.07687285313	108093.86641420008	111336.0724504838	99755.01365225064	95978.72314962232	105947.4513927486	95278.70838060636	95903.40923198329	71222.49300888597	107025.30624780669	75506.46949574996	108822.7992172206	90594.13689282288	78015.85449286939	84465.48664970102	100903.12225921162	89725.75979304756	70125.4164107622	111226.2071000599	82030.0248376159	114881.37389846765	93928.82339367997	103348.8528955444	117633.3297494083	78853.12316921519	92187.43597599698	97176.44088823258	105817.1318034774	119224.94792776316	89266.4150165692	106514.94601348112	122690.19851441163	95935.97010723111	116099.95865074104	106157.91966367018	97846.91471193444	129607.78544924552	152905.52509090316	86182.29120570378	113302.35621551458	102359.91098854222	136784.04196581658	107361.10004151156	134773.6653957332	93688.35473667174	81919.16814571369	127877.22571400565	97801.94486526203
PWY0-1297	superpathway of purine deoxyribonucleosides degradation	92587.52282006142	117059.72083633416	99161.89529441088	91809.46759013974	90755.36070063114	80100.38752240855	83342.87258508986	73627.90765542859	69775.38124560041	98726.3613643044	101525.69235132071	102116.4880021358	95223.08414383567	91078.32375533984	97885.74871052896	89931.31905504855	86884.79561560911	62151.69417888548	96039.32218615962	64687.1309666041	99737.70821412164	79341.94694250234	71489.08639063653	78959.64150767992	87906.76658019733	82564.1819303848	66209.90076594449	101713.87766749748	75882.52070774914	100853.80880603092	85542.32957965872	90682.30408060944	104464.67658992278	68629.07287794093	87008.4184301411	93688.43718626814	99639.24868825728	107723.50371086205	82036.9794604398	99887.0017681635	108235.32178493153	94471.76707762896	108541.5058053394	99869.52488404556	91846.07577060407	122119.16458936207	143390.71648046433	84234.6549412531	100386.99692634026	88138.2741343534	125857.19672157604	99798.24430669044	123352.32624563554	91764.70058529524	74030.07704587794	120072.59839369326	92747.91896812282
PWY0-1298	superpathway of pyrimidine deoxyribonucleosides degradation	90321.48047253548	111294.74767540587	97962.65204813424	90434.0963355182	92666.51395398672	79703.92715571058	81907.43098482357	74701.27186771824	68830.85204588664	96880.58018579875	98085.609998688	99789.58078001183	92543.9829076511	88530.24174078011	95032.00285002682	91622.66718175454	85142.41605742398	62000.39593722144	93292.9386225542	63887.93676546715	97530.00128560408	77498.18717648351	71448.85598257213	74554.30940716359	89194.05936996322	81448.24293204884	65420.42925727446	103389.444686696	75001.00077022356	99328.08069786732	87267.48187777851	89198.00352830268	102540.22006701677	66855.86257664915	85900.83881914357	96882.82814375898	94497.1801838247	106088.48007734772	78872.46929086644	101589.49056824044	106055.11871911644	94144.94369539076	107310.66649816156	98098.3520687732	89804.31725704558	115861.76528030063	136328.91789929874	83853.41991685882	99105.16208021088	87766.84177054661	118237.5581791462	97180.86385395694	119966.9456219592	90557.66174481116	72529.93699545332	117387.1454756988	91851.36331686462
PWY0-1319	CDP-diacylglycerol biosynthesis II	186445.13765773136	180579.12654971037	176734.23665575424	147276.96778749622	230505.6976020514	177693.7298272266	248974.40458622744	169924.2451911871	150115.0185951213	179714.59802863884	161762.02599156142	190072.5700432959	163716.89339395802	152294.7505362289	192051.34827409984	204788.85728342948	199355.13334314397	192362.82825627885	171078.16982511195	151678.64228321027	191579.59668210853	145198.89923405348	244441.37321819548	272677.52822994726	188281.83434958124	212085.14843276283	177210.62666431235	222519.75635341357	202127.2794816816	180440.3150646336	196328.10269881328	187477.26529402807	164474.4850931357	165884.88438050484	195153.9291057479	184324.69095985655	157402.48619799849	177328.70695449543	128208.2473452947	176708.31276851823	170858.01351831717	176621.4857906186	187575.7074828372	179323.77013145792	179505.7234735354	183931.63033834152	205642.1488495516	163916.1834868941	177305.75821254033	155924.3402082791	179833.48904655175	165659.6679065794	186253.65697771063	167180.7758799651	180783.46700495217	218150.7808692933	214920.11672079773
PWY0-1338	polymyxin resistance	265.6360478948497	5953.733133881825	824.1941497294304	128.8379589708625	4096.535246272028	1972.523711547147	3369.4578618526957	2312.1234895612806	242.4923815793411	196.1858251564156	490.2193337255479	1885.1434749366847	226.24278640145388	824.0342964888141	499.5095052946551	477.0043779050913	272.7452295766249	3.749558217160809	215.7179154046034	249.63027999615127	1654.7596153846157	1699.5585154145465	363.75492366707	2789.64683551319	1287.682489281735	477.4365561983624	148.0713491546218	196.20681257661013	2223.9798807841207	114.17633994248236	2268.934876512787	49.9235006119951	98.58082319519444	188.87530470372263	859.1189179250271	381.7589339954042	133.05021759327175	26.235581072951277	4.999063495036523	353.8171928676591	226.3835409588524	588.8040945624002	108.0504533443863	410.9328579916815	263.9382778765558	252.08439161502253	395.7027843729765	69.88829362817737	819.6951374360588	1149.5604639410335	49.95125517913721	0.0	7121.604022578844	356.2520944037532	509.7019081242382	251.7892741273502	1043.4934073314716
PWY0-1415	superpathway of heme biosynthesis from uroporphyrinogen-III	3800.703846933209	13741.930271190298	4893.90121134209	3606.17489923432	8602.953653126213	5701.550168407877	10316.439289230191	2726.0602717781567	5163.186961327073	3357.0626291698136	4020.298071512191	7171.00953943991	4576.686865402498	1162.4536466408726	6530.803593566886	4351.734747311566	6093.037230193883	6768.990350469101	4812.264271788099	6560.862664124486	7286.716099940605	5383.84696353692	3042.699420055759	5506.531776118484	44387.433657937705	4378.20028359825	1746.8332567954676	6920.91462362767	6432.532865750392	1421.5604580837896	12920.158497600878	3096.2023749812465	3604.8318070680857	2755.3875928817884	3711.728204273021	17710.160855101487	2839.766550086869	3167.0262860599328	279.8845067170193	2071.5370188394786	1517.4386386695664	2225.160100907221	3797.208183213332	1367.8604907612166	1636.0846795986831	2590.0864326856367	11455.51327047497	1398.3371236782557	2590.6372831694944	2882.1863018791246	1124.6948209161203	4999.373647023083	11639.775000589676	2262.448895411947	7277.722087112877	5939.068270687146	4322.510346681879
PWY0-1479	tRNA processing	46774.20581320924	35186.01426638588	24030.44769521486	6520.366983215601	79530.75844323824	44014.837757572976	85861.62036127246	47757.68658541462	28603.91853958788	10001.334904627884	12970.88360082833	27706.61456381501	22564.85762617724	6951.052093024854	46246.76814209682	62422.53584835279	59595.32838357289	54300.74111804979	22098.34723448994	38201.73322453436	40576.877738276	26577.80357572512	77315.85935211326	82406.86047048215	57932.937026465	67515.14129865578	50236.94312813493	53113.80930728969	63648.85059682556	27970.67210642447	38510.03499908863	36517.28848634844	3876.9419340401887	44727.70091160882	37236.74946162249	30860.659436747574	11522.624038185557	15030.494841007114	1905.935654272228	6234.089970078983	3812.034111423999	19726.439095159523	3905.15378032172	16771.924332944764	35322.77752871579	5057.302173219755	35378.98873212453	4621.498191535274	5407.07827313016	5229.060929575791	2263.218426746559	7362.4997375727535	18945.29564116268	14799.128268593906	57404.37299771829	26506.49978612977	23775.443061624523
PWY0-1533	methylphosphonate degradation I	1570.693972634133	9844.81823329947	961.6179850840904	399.8014588476433	3506.17827121354	2102.406750191856	6346.874660881014	1300.701551470204	1404.4295440851004	571.1013148431429	3076.431225566781	4824.415541705267	1596.3855394708385	1157.6096739573695	1772.4523017759254	3153.668443641732	3631.522797095311	1364.4376268100589	1558.0614574011506	2738.3429909320803	4899.057533295467	3633.164009427506	4063.852675596325	2349.8638774974665	10154.813484335984	2197.762972045039	1487.3699693265792	3866.81088586398	4058.5486117858873	300.9596538800802	4907.892989700022	260.1867497126982	225.5999909223779	413.6314143279859	1437.5465044723553	1549.665154507382	354.1905988540877	1934.314705921442	380.8284938199041	1638.7087754468205	680.1896289520473	1455.8091785648342	1565.1387734469872	980.13958301443	1177.6370738240755	1615.4178730412775	1204.448781447668	395.2955517777	1404.2751871207067	2008.384064875769	117.09169599438692	3326.0011288578603	11094.382780321685	1879.444509665808	4474.26587070595	1387.6519919003758	3989.187200103428
PWY0-1586	peptidoglycan maturation (meso-diaminopimelate containing)	111523.68883157708	153661.43533094236	114661.9055607173	87816.28572276174	173289.26920411497	120694.9563141726	221637.1109780749	108670.75287839348	73176.88995483989	72741.26608702571	100545.06669358008	108246.19131633289	104665.77231226402	126540.90443798546	131796.46082281377	135882.8807764798	148419.55712523573	149157.08027044564	102665.62536126489	97051.73261300618	120262.05861257653	74073.48420160312	196808.47491511583	193486.59572170212	116778.8029464785	162556.76217452082	151808.61575775547	130541.0386431248	158960.66446037983	119247.9362190908	103241.68961510014	128655.85787461074	88883.3801790676	117311.69691468772	101852.02060307332	111429.51212630824	120274.60996430575	118226.6328824718	79960.8468243243	112229.72208094524	138246.96041578197	129642.0090096679	102626.81006915278	137607.80947427405	140940.0853422623	114914.4415725662	127792.9262176784	118910.54860635818	95296.22424963488	75409.85245493834	130203.21640214976	123225.31773680882	106977.4855002847	129174.0750827362	144575.55225877182	126866.38851887498	87190.73767151048
PWY0-162	superpathway of pyrimidine ribonucleotides de novo biosynthesis	128629.47892887842	127089.8382841808	98622.0550415216	55614.19546690111	193631.8993368339	128166.53146464637	203149.84996922177	133919.95795016113	111554.5668184355	135748.5841049728	79415.66047898862	125078.8194259666	97167.7543255646	52214.3687792268	132731.34587069604	160368.82751236213	148085.4473145515	160572.4814172854	103490.1152135548	110907.63518713028	130350.14594330658	102142.12552150118	212591.8788483067	245039.0520630479	141016.31100049044	170318.80662071522	138015.62967674976	170569.61242621214	159596.3830149395	109390.2862702304	145844.71242375483	122965.77089870474	96964.52089511532	130506.17507124026	155794.5100006496	128919.19701287108	62657.77283432985	87956.21924528177	77989.84625922744	103640.31426812864	127548.64603022776	114191.2232286422	118597.48099596008	82279.09038533148	104029.23939127296	121756.41457076091	118514.7251585698	89069.28012397244	78346.51586519001	72569.6393661933	73425.29287676244	84974.63195175075	121591.82359508812	76572.72504185658	133823.5868353887	160850.58449732818	185095.6203401773
PWY0-166	superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	97299.74059235668	104461.46790483576	82298.7268421019	47853.36647420182	146296.88165874188	95497.17767094274	155309.57812710817	98379.08613607712	78901.44683388101	95624.08944032622	66978.63118522862	95495.30659646276	76919.97076141683	47768.39403477302	104361.88723437868	123263.8130854764	112940.23972372884	118346.55352653052	80937.5628874665	84429.98461595684	100477.15304662992	77903.79527905385	159302.50474052288	169920.40570276967	108802.93033663036	128982.3475121118	105954.6213187511	123161.3061470371	118900.82350672228	86380.40476555577	109537.72042607644	94384.73481310833	72647.17937068346	100463.20962458685	108849.734303064	99184.011512573	57475.88270991947	71508.27400249589	61693.93745672393	84253.21626061152	101074.33558137785	85941.807865752	90501.36978592305	69171.56430356976	83894.86374660495	101686.96852059689	103870.16610404552	67260.15079613493	62566.59173173177	56462.500404031394	64361.795359972224	69602.18576193128	98550.4446661088	69036.48946934711	103700.00004634068	116427.7035889098	118856.52635904094
PWY0-321	phenylacetate degradation I (aerobic)	0.5999730898087968	8065.745500782529	350.5658707831859	110.69032970565094	1956.8251703967544	813.9589706696287	3018.3137146600743	254.7231885085893	344.054202281536	33.38704559608575	93.81778814442195	1434.75286051049	107.7967258052867	360.4853049179135	4.442036687026885	10.277156162585545	0.0	1.2351926311737946	195.5040277439256	382.5127364316797	1303.9203149591074	2352.115871650872	52.67883898189673	6.852560151676217	9547.455648737514	95.78933417794654	281.36225926181174	75.67173548345059	2759.502690986629	85.74293598931037	592.376569709258	0.0	130.21248166868892	345.16273325262404	659.5085809674706	571.2025122484835	204.18027920674115	0.0	0.0	527.4003145431799	348.060233356111	889.9447990346234	123.90459889871306	391.85869053568985	298.6743683709301	283.48784365295	554.0547766744722	0.0	1193.887163988668	1667.6081832229663	76.86118002346578	409.468844734809	9433.043835434675	453.615424742258	154.2593643871022	333.6477336112201	0.0
PWY0-41	allantoin degradation IV (anaerobic)	75.58630117240921	7825.083519755353	606.2125833105881	109.5535450318529	1914.741093588401	779.6815757585066	2844.054926688879	281.408189350087	301.1360451987032	380.6691613410013	183.967885205922	1134.0712639751353	136.75228663251727	893.2050350946591	27.106569503294555	42.11135069148403	122.13511820469904	33.63444222611318	305.51164375447013	411.4793392561584	1287.060500287662	2155.2281682083776	124.06084935977246	19.85516412264522	6661.804460589878	107.9717784080233	241.4623758185215	246.35991857120104	1926.6980383889183	117.71872987211847	610.8784362025275	26.43341747861468	120.4663856317126	736.5433788829696	690.2459347282434	1312.5261670982873	663.9380507002998	13.967040958371191	0.0	833.7497239055361	1492.1801933379377	714.8064800246093	603.623416291067	437.9526724867644	361.4412390209433	357.7452775104074	682.2343701915988	5.954763379123392	1136.703847095173	1564.376948544108	370.93621828070286	782.9400604282116	9407.541331940438	1050.4560556518036	181.49428861441257	383.6606067499989	20.326398082508405
PWY0-42	2-methylcitrate cycle I	257.2575639947485	7331.694052077185	590.6220183209956	442.2273158219809	2009.69672283554	1456.7862767743495	3104.707878725412	252.66644800874727	620.7258440201841	705.7435540929906	532.5055367589865	2089.724928751157	1372.3050064028455	305.3085563502138	515.7062673246901	602.2069446114393	422.51846443174486	297.2733185350426	842.720576172463	1170.0543860734251	1820.8478816496504	2067.3609744572004	324.865688748109	499.8134348126804	28370.188987654677	607.1662761146828	311.673101357306	1039.4676803303091	2007.3992436047984	82.46548277263938	2072.258077218896	347.9476904192841	305.89993530621626	533.1153462756653	951.4553892188752	880.1731711624639	210.7298326405653	416.91132359787	111.20688599742896	469.7463217263339	412.8082545879663	787.5189690178087	457.54049422988095	589.3481594023837	460.77186872004654	744.6519093285972	315.53961242877847	228.9403190772884	923.2486848811116	1035.7365023365658	70.84640420598224	938.3785255382348	6710.019267402895	461.98351979254807	498.3641303628909	958.4209668803728	381.2481684274401
PWY0-781	aspartate superpathway	54668.7417860186	87288.99375628622	87809.52402086178	39654.3163247222	97694.69061290455	63644.813217611634	85046.3679721882	60102.67879332811	40936.21333763799	40046.56910701958	67153.23029385746	62641.10235971904	73081.78683784805	55091.434292450525	73836.02497260895	87638.38240293492	72506.7445663301	51991.70148628821	59242.1971926912	48244.71319795348	69568.46228173615	52232.73947326408	78389.93604992509	61471.21795495383	108199.02772567687	75700.4211607545	64359.61954923953	79000.69774379484	78040.506380319	59594.35403979903	76040.77045014568	61852.886988545964	45130.744757886765	49139.46014355145	54898.99056544672	72855.3921639815	86280.27674046198	56857.05534818399	46322.488859866455	58346.93340977504	93455.97025916692	61664.9231121854	52108.12088491775	53065.269462707285	56046.50152455217	87979.13584016263	101526.89391696065	36184.81710835776	38805.66680322101	38078.67085897805	64214.68432365249	48940.81844830645	73347.69111843094	95272.03840331011	68289.0380380724	80230.78470643234	59830.60321712719
PWY0-845	superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	37194.19394749331	32648.43440133591	11015.794415757511	6778.326644156153	87370.002760372	36570.89359123117	57566.30238385587	39304.68469321436	29960.23753120433	10885.821720947108	7525.989169631089	26267.82487822221	18564.527580914662	7116.929744036109	34769.387769657704	35386.67544798358	39923.25353093921	60981.35644232448	25706.06655158308	41157.53896116756	34629.82724892096	27534.49616293583	63076.811060284905	70894.85357244567	66531.51581003908	46639.64908934633	43233.750738592906	50350.30780289299	55214.35692752246	31522.720158491276	38130.30728617159	30351.36149381366	6319.571365944784	34444.6903966833	28847.35200294252	24440.394333048444	3801.5067083559006	14747.437014218222	2149.5563738225583	4903.511854933649	4948.667217117154	15065.334510835744	9018.526238414335	11490.843399479238	23216.22403006562	10299.916423822977	13837.371152369677	5665.840830258443	8595.053161670976	6824.157059034063	3330.7210928778577	12162.801878708253	19695.200211385574	6227.4427913340805	29877.828894664235	23744.56611976633	26563.17392577024
PWY0-862	(5Z)-dodec-5-enoate biosynthesis	147838.0505920745	84607.37569465561	77741.40058612527	86992.57952568155	185105.26466201103	124625.9795025822	268572.61067500507	124892.15339675988	116650.38214069356	89679.2213581455	46143.00754810814	108927.58539883335	73141.61820345842	9804.05318350132	122913.73593086354	186238.79609889624	175896.99179874055	200315.37586807905	108170.56181147446	135998.6394864146	117418.41701539936	104195.03184565426	259988.8813168544	263317.11416846025	140359.25545389892	201883.07234470724	165660.36853339095	152546.58957567537	194595.65532099683	120071.1769214622	137876.64826580833	136971.11098857396	86246.42519386607	163449.40200626926	134618.24263186546	104058.8635547989	68873.32273472888	76561.37469549674	15373.125472150785	65016.84677092009	98620.6842268366	31904.092713225116	70089.04607579972	73135.82827317185	109951.1755139953	32069.53840008736	49237.15989577531	57008.07958336158	130128.63546241973	118718.41135542293	22350.276756791547	47839.59126221368	68492.13130481765	71336.14921256539	173773.86464140716	88367.96981195759	107104.7104665823
PWY1G-0	mycothiol biosynthesis	0.0	258.0006092373678	9.999517038285582	0.0	0.0	0.0	14.998593235651787	0.0	6.249789905797121	150.44937003885164	11.78419929392312	145.7700251794473	4.99986269714973	30.616853417153905	9.14886740732843	11.249260387447404	47.48254906275415	26.245843988805724	20.834939794911552	37.49049019856466	36.23797284867012	16.248490430939984	3.7499121515697	17.498368033166898	7195.6312439581925	61.43292723321712	78.04325204168138	18.7479940774468	22.447944085972708	28.743765944568995	64.97955662801942	18.062708961167733	7.499698656812968	87.76540585117202	12.498988480001035	163.5734619618496	143.02147420448537	0.0	0.0	23.744727550171525	283.826530776609	61.83741703448199	40.71089747555107	16.151437243894566	25.618962720542783	11.873500063155236	219.4676706134931	17.495865327820436	16.248794979906254	9.999490650897217	0.0	7.4988801345829375	17.497432806594144	16.248872828360437	54.97277489926712	81.19881537578843	0.0
PWY490-3	nitrate reduction VI (assimilatory)	45081.92270325193	25109.2620991058	40145.894449578016	35680.303543261274	23035.21445050337	22501.363465571725	25141.183115571657	19376.24958475185	30327.52599883544	44901.20098634077	37954.43855116625	38935.0805759998	26997.029335550556	26738.1002403015	35560.841367225104	15601.35869922514	28545.907731638632	17883.452012966318	26963.611907596067	27198.64503510272	34609.61957603971	39740.85748043605	24271.49310294527	24195.325458244344	27132.78442920363	25773.915380573784	25358.915524804383	36276.15967413492	19680.57685562857	34852.35526047084	20463.51208576824	29025.095120677983	41537.42514983431	36796.90355188861	33739.937490581804	31473.03367976615	42855.12070873712	39513.33853670266	24866.447442979737	34184.25099929808	19434.170193642152	18763.097364483518	39042.60782445884	28912.20530921937	27326.892033725813	41899.69585536874	72303.2071770243	24963.085731659143	44461.01649790876	40922.11078589044	64781.31635634926	32387.94154695353	58516.107831557245	25644.401696633504	24537.6410570392	42791.77574272102	22045.156678110317
PWY4FS-7	phosphatidylglycerol biosynthesis I (plastidic)	161567.30543948	160051.01428778225	158714.3544159383	131763.89098196378	209113.1770408626	155873.95758835526	221627.4915048932	149116.8705177702	127171.86699191948	156771.59356985643	148518.04566501704	162686.66692242253	152641.90680193924	137893.68747747605	167206.19807871728	176594.30868927718	176496.00446153077	166985.92908949402	146313.87899935798	125508.70545787892	165770.6742011436	125374.14786416704	215820.1090568672	242381.34501939573	164588.94280207768	189842.82105637423	155682.2059831171	194972.82481518167	177246.38272250947	156493.3117308109	163217.88453174342	161456.80316247934	138565.65780824423	145910.73380265431	169332.87138053973	155571.76229922488	150493.67440302868	155306.64440911936	112807.99851966824	150258.73767001645	145670.6128858386	161974.2730767741	162005.6543216316	161094.6153810734	160495.58238362175	162070.91547244132	190391.0297799513	144749.43515836526	147982.4185103223	127464.92742786006	161299.9202694764	146759.11430420284	159328.9675910817	160687.63856738384	160663.46467055622	193625.62526728289	188777.96685895012
PWY4FS-8	phosphatidylglycerol biosynthesis II (non-plastidic)	161567.30543948	160051.01428778225	158714.3544159383	131763.89098196378	209113.1770408626	155873.95758835526	221627.4915048932	149116.8705177702	127171.86699191942	156771.59356985643	148518.04566501704	162686.66692242253	152641.90680193924	137893.68747747605	167206.19807871728	176594.30868927718	176496.00446153077	166985.92908949402	146313.87899935798	125508.70545787892	165770.6742011436	125374.14786416704	215820.1090568672	242381.34501939573	164588.94280207765	189842.82105637423	155682.2059831171	194972.82481518167	177246.38272250947	156493.31173081096	163217.88453174342	161456.80316247934	138565.65780824423	145910.73380265431	169332.87138053973	155571.76229922488	150493.67440302868	155306.64440911936	112807.99851966824	150258.73767001645	145670.6128858386	161974.2730767741	162005.6543216316	161094.6153810734	160495.58238362175	162070.91547244132	190391.0297799513	144749.43515836526	147982.4185103223	127464.92742786006	161299.9202694764	146759.1143042028	159328.9675910817	160687.63856738384	160663.46467055622	193625.62526728289	188777.96685895012
PWYG-321	mycolate biosynthesis	152171.9968796169	94482.37540339452	84902.1175955635	73237.77179884081	198674.76262988083	133774.0777140607	279300.9278534151	133775.30734280063	119345.86540107304	80179.72466499565	50199.36172933449	112600.072474977	80640.43766079859	11654.718549166606	131599.07540212068	194466.2670211648	184077.267744606	207769.8601369184	108983.55491234928	131817.53776961	125173.19712993436	108966.540451238	268778.6281660393	273430.4694214099	151996.51414845284	212390.3351703318	169279.27744166032	163387.43324097595	203981.6873502375	127422.74871109736	144266.61917545708	140712.47721045342	57727.95710899135	157115.15114597772	139700.2712016162	111709.0517174838	75361.62010728092	76634.6579557545	17981.862176224982	60351.038717677264	106493.46267904078	36337.61834779717	67967.90738450678	75562.25613210695	117874.5494609954	35690.97425449591	55708.85000807649	53688.2093444347	100370.28414607396	92717.67171385186	24359.67606234773	52205.29311238135	74178.81956204602	78927.03801175587	180413.82718610624	94406.043249459	109282.86581909898
PYRIDNUCSAL-PWY	NAD salvage pathway I	134567.11853398272	115148.09814495852	135065.39986836168	100603.75400745476	170167.80232818963	122680.38013062974	195224.91743760128	121708.0678727919	117342.25919955976	137366.09501921013	109840.69351865623	134495.78045648927	115691.3580870699	98169.677485905	132958.7109592069	156804.04385682798	151165.3306212559	153445.50847641163	125366.51580252296	118687.9707433976	136643.93256131362	111725.361528845	195076.89431768903	218648.69235134736	125102.21288301612	161126.9295251138	131379.18101737113	161896.5542954307	156998.25904748382	140560.21199607415	140363.97031651254	145631.58823641358	126008.89746580854	130113.363759652	149859.17968019925	122468.25106933826	116482.46373873291	121662.00286350554	77554.29834651458	115431.8129122456	108991.34357931088	120639.2312320005	128391.36263375092	120283.12223500884	125831.59936755388	113056.6716103842	127650.43393781393	106805.05237013016	130016.81322702311	114011.2071359312	111025.70502094622	105983.03720176038	127914.95504448404	125897.05581473044	137056.0044066065	151663.81272538332	163841.92063873122
PYRIDNUCSYN-PWY	NAD biosynthesis I (from aspartate)	123012.5548185701	103393.38580591913	105891.8196948826	92609.48758202848	165392.98831547564	123439.18621443224	187457.4534014816	120618.15947872732	106262.06450596756	100867.87143920056	95531.31151279956	122649.40885474968	105814.17093373612	97425.55110558624	127546.63955636109	139925.0063623369	138705.80878739693	148073.08692544984	116030.71508510545	111088.81263325916	123994.81662881598	99834.39980500349	182151.14280313812	192786.58508771055	119718.10238676368	154906.00795832893	127374.53855223484	152951.98165892513	150288.07789409472	127522.96847601084	132801.39171984108	132729.26195593097	114431.57265110187	117280.79966559452	122300.42156827316	102468.48030375392	88602.90228635764	114575.86262168227	82072.84028101554	101408.6639155693	90980.61345431353	111258.47759886162	106025.51312485518	116284.13544692798	121640.82147638536	108229.12754640447	93071.84456224705	99758.24082404011	117000.617550527	100878.3603769572	104290.0687611362	99629.19360182772	108255.7731331522	93356.41022009058	128028.05804034998	126958.9147407782	134512.33569392882
PYRIDOXSYN-PWY	pyridoxal 5'-phosphate biosynthesis I	23000.04034026585	20878.17061083074	8339.980034184413	4571.233611107469	60869.24365003234	23468.194867630325	31530.81372698967	26160.77277406107	21493.434077922542	7879.140826268568	5423.582458290496	18753.38988662162	13640.916716625996	5490.116321422234	21397.184271880444	19809.20584508049	22522.33636788791	38634.29710661314	18581.77440478021	28713.111214575136	22921.039474490823	19823.41121264113	35769.34982998436	41933.2294078241	54032.23442521731	26327.03713210796	24659.45582096944	34957.033444700915	33851.27250833256	20508.34184763405	27090.834165921748	19595.424316548677	4931.982903288793	19206.469404457872	18303.615878169403	15675.49064114959	2516.914094333031	9238.813157647255	1652.888751867246	3492.5877668194294	3665.843392714002	11012.22920453313	6712.97614759598	7613.74811739107	13327.288139256048	7195.563691812948	7761.286966599066	4001.159508882464	6151.856531231085	4783.330213421292	2154.721900493732	8249.93620901698	14498.177943063583	4298.216838944972	15567.824378187664	17122.77210454113	19829.886399858944
REDCITCYC	TCA cycle VIII (helicobacter)	16667.054120919653	29274.86329858904	24244.43654893523	16035.868532684894	57269.04285656657	61712.33552676364	27285.434503306187	48313.49457728926	22643.39051979391	14757.832652417448	26187.858830531848	25739.789252637947	20542.927868799245	10743.194105142067	32644.865122770523	15450.971977126736	16657.07527936836	31014.675698264477	19042.588638160538	9975.726443416395	21321.943985000096	15429.094385080956	30596.936578697845	33595.15058995544	105217.6879106658	38581.509478614695	4017.5651667515785	82389.43650042386	27810.882640828677	20019.885031662547	51295.95443141671	20204.25435090919	11143.94902344999	7002.420546699611	17409.251545241746	11986.962584097522	5459.154958866837	16511.45783014744	7554.755483952342	20157.577705597567	6046.586924168652	28722.747533795467	23095.024624251357	11479.273182816416	13614.57219938635	18448.016561118868	8963.186641666556	13766.678523903634	9034.016550833938	5227.767955148442	5433.861836089415	25495.28880783601	20812.57662413718	7911.502272644885	15266.809440086348	22712.25223787712	71893.27932417291
RHAMCAT-PWY	L-rhamnose degradation I	16543.750752985343	19830.148413298422	14917.294922774228	25472.06648873677	36248.12756992681	16102.914982700326	20054.89713590787	13185.84471602797	19682.12193591028	14036.752241047749	15623.08989993844	16466.247573277007	26725.6873739753	15853.89708361782	14518.588532679203	14219.686355075584	16954.372948639975	19208.43324209509	21268.537900053863	18776.92329852556	15544.02946052519	22102.843372269923	13940.857282760986	16662.551224886465	18508.54918439983	15526.006259561738	13651.902688031369	19977.410119012828	21940.79272616985	18919.651983567288	13163.522738121972	19145.776056627765	27547.750489674818	19720.73569001884	12294.320120712966	12991.78118158032	11153.044741937954	24580.54967913399	6276.352043247295	11848.45920061124	24229.094373617063	15553.811036134535	15830.526148756637	18187.9556840938	15130.873960517576	10686.377987210357	8782.562124244989	11617.363234404598	21799.95262829969	19377.496774767063	8328.610422876964	15742.882524173205	26162.596468864696	15044.13081921859	14647.6308355643	21672.729730531715	17363.00279819439
RIBOSYN2-PWY	flavin biosynthesis I (bacteria and plants)	120012.94726971252	99435.8818849478	106983.9994624757	85848.29491381743	157299.41142600446	113399.7048842908	183586.08250886705	112269.56386565873	99520.12596705578	98300.95502430202	87728.26540100315	115022.04013481551	93816.4775112077	76108.39875307964	120845.47746516312	143970.2372327917	135507.95536514567	143563.3038629057	112608.95646991402	109952.83920505967	117958.46351526956	100480.94762581988	176410.8897036027	182912.88284457524	130637.36336348392	149143.21110035508	117738.34619972797	143186.51478095038	148466.1938856354	112172.1044968782	135670.6416713411	122764.18267072146	111649.99735404328	120625.2631698154	116889.21483723549	108057.7994211623	78916.92638764677	103241.44761209456	70790.72663494074	102375.69554325556	98431.56206503208	83346.13403341359	100315.13886481438	97465.62773965162	104521.05056101164	100686.4975845014	101988.03154185944	73196.67220331912	111995.30063199274	100925.33049308228	81413.38427488384	83915.45797260161	119041.82415355988	88486.5820873082	126533.24843007632	113051.4876451538	122789.39665783648
